respondent_id,persona,age_group,gender,city_tier,education_level,employment_status,shopping_frequency,platform_1,platform_2,platform_3,primary_device,browse_time_before_purchase,cart_abandonment_freq,cart_abandon_reason,cat_fashion,cat_electronics,cat_grocery,cat_beauty,cat_home,cat_books,cat_sports,cat_toys,review_importance_score,discovery_channel,recommendation_acceptance_score,monthly_income_bracket,monthly_spend_bracket,max_single_transaction_value,discount_sensitivity_score,impulse_discount_threshold,preferred_payment_method,loyalty_member,loyalty_member_flag,delivery_importance_score,return_frequency,social_purchase_influence_freq,social_commerce_adoption,repeat_purchase_intent_score,platform_switching_propensity,review_writing_freq,festive_spend_proportion,impulse_trigger_type,ai_personalisation_comfort,will_purchase,age_enc,shopping_freq_enc,browse_time_enc,abandon_freq_enc,education_enc,city_tier_enc,income_enc,spend_enc,return_freq_enc,social_inf_enc,discount_thresh_enc,festive_enc,spend_winsorised,log_spend,gender_Female,gender_Male,gender_Non-binary,gender_Prefer not to say,city_tier_Metro (Tier 1),city_tier_Rural / town,city_tier_Tier 2 city,city_tier_Tier 3 city,employment_status_Homemaker,employment_status_Salaried (govt.),employment_status_Salaried (private),employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,primary_device_Laptop / desktop,primary_device_Smartphone,primary_device_Tablet,discovery_channel_Email / app notifications,discovery_channel_Friends / family,discovery_channel_Influencer reviews,discovery_channel_Platform recommendations,discovery_channel_Search engine,discovery_channel_Social media ads,preferred_payment_method_Buy now pay later,preferred_payment_method_Cash on delivery,preferred_payment_method_Credit card,preferred_payment_method_Debit card,preferred_payment_method_Net banking,preferred_payment_method_UPI,social_commerce_adoption_No but open to it,social_commerce_adoption_No not interested,social_commerce_adoption_Yes occasionally,social_commerce_adoption_Yes regularly,impulse_trigger_type_Boredom,impulse_trigger_type_Festive sale,impulse_trigger_type_Flash sale notification,impulse_trigger_type_Gifting occasion,impulse_trigger_type_Influencer post,impulse_trigger_type_Recommendation email,cart_abandon_reason_Found better deal elsewhere,cart_abandon_reason_High delivery charges,cart_abandon_reason_High price / no discount,cart_abandon_reason_Just browsing,cart_abandon_reason_N/A - I rarely abandon,cart_abandon_reason_Payment issues,cluster,cluster_name
2013,value_seeker,25-34,Male,Tier 2 city,High school or below,Self-employed,Occasionally,Meesho,Flipkart,Other,Smartphone,30-60 minutes,Sometimes,High delivery charges,1,0,1,1,0,0,0,1,5,Influencer reviews,3,20000-50000,2000-5000,1232.09,4,10-20pct,Buy now pay later,No but considering,0,2,Rarely,Sometimes,Yes occasionally,3,5,Occasionally,26-50pct,Flash sale notification,1,0,2,2,3,3,1,3,2,3,2,3,2,3,1232.09,7.117278493201237,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,Value seekers
2014,urban_professional,25-34,Female,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Ajio,Flipkart,Brand website,Laptop / desktop,Under 10 minutes,Never,Just browsing,0,1,1,0,1,0,1,0,2,Platform recommendations,4,100000-200000,5000-15000,15225.1,2,21-40pct,UPI,Yes - one programme,1,5,Rarely,Often,No but open to it,5,1,Rarely,Less than 10pct,Festive sale,3,1,2,3,1,1,3,4,4,4,2,4,3,1,15225.1,9.630766339557711,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
2015,urban_professional,45-54,Female,Tier 2 city,Postgraduate,Salaried (govt.),Weekly,Amazon,Myntra,,Smartphone,Under 10 minutes,Never,High delivery charges,1,0,0,0,1,1,1,0,3,Friends / family,4,20000-50000,500-2000,3052.55,3,41-60pct,Debit card,Yes - one programme,1,5,Rarely,Never,Yes regularly,5,3,Occasionally,10-25pct,Recommendation email,4,1,4,4,1,1,3,3,2,2,2,1,4,2,3052.55,8.024060127181166,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,Tech-savvy explorers
2016,urban_professional,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Amazon,Myntra,Flipkart,Laptop / desktop,10-30 minutes,Sometimes,Found better deal elsewhere,0,1,0,0,1,0,1,1,4,Platform recommendations,1,50000-100000,5000-15000,4348.44,3,10-20pct,Debit card,No but considering,0,5,Rarely,Sometimes,No not interested,4,5,Never,10-25pct,Festive sale,3,0,2,3,2,3,3,4,3,4,2,3,2,2,4348.44,8.377802380163404,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Premium loyalists
2017,urban_professional,25-34,Female,Metro (Tier 1),Postgraduate,Salaried (private),Daily or almost daily,Nykaa,Amazon,,Laptop / desktop,Under 10 minutes,Rarely,High price / no discount,1,1,0,0,0,1,0,0,3,Platform recommendations,5,100000-200000,5000-15000,9260.03,3,21-40pct,Credit card,Yes - multiple programmes,1,5,Rarely,Never,Yes regularly,4,2,Never,10-25pct,Flash sale notification,5,1,2,5,1,2,3,4,4,4,2,1,3,2,9260.03,9.133570552556018,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,Tech-savvy explorers
2018,value_seeker,25-34,Female,Tier 2 city,High school or below,Self-employed,Rarely,Amazon,Brand website,Meesho,Smartphone,10-30 minutes,Almost always,Just browsing,0,0,1,0,0,1,1,1,3,Social media ads,1,20000-50000,500-2000,1271.47,4,21-40pct,Credit card,No not interested,0,4,Rarely,Never,No not interested,3,5,Frequently,26-50pct,Flash sale notification,4,0,2,1,2,5,1,3,2,2,2,1,3,3,1271.47,7.148715172508261,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,Value seekers
2019,urban_professional,18-24,Male,Metro (Tier 1),Undergraduate,Salaried (private),Monthly,Amazon,Brand website,Myntra,Laptop / desktop,30-60 minutes,Sometimes,Just browsing,0,1,1,0,0,1,1,0,5,Search engine,4,100000-200000,Above 15000,13725.21,3,10-20pct,Cash on delivery,No but considering,0,5,Occasionally,Often,Yes occasionally,5,4,Rarely,Less than 10pct,Festive sale,4,1,1,3,3,3,2,4,4,5,3,4,2,1,13725.21,9.52706242278328,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Premium loyalists
2020,urban_professional,35-44,Female,Metro (Tier 1),Undergraduate,Salaried (private),Weekly,Amazon,Brand website,Ajio,Laptop / desktop,Under 10 minutes,Sometimes,High delivery charges,1,0,0,1,1,1,0,1,4,Email / app notifications,3,100000-200000,2000-5000,15043.55,3,21-40pct,UPI,No not interested,0,1,Rarely,Sometimes,Yes occasionally,5,5,Rarely,26-50pct,Festive sale,5,1,3,4,1,3,2,4,4,3,2,3,3,3,15043.55,9.618771078347631,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Premium loyalists
2021,urban_professional,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Myntra,Brand website,Flipkart,Smartphone,30-60 minutes,Sometimes,Found better deal elsewhere,0,1,1,1,0,0,1,0,4,Platform recommendations,4,50000-100000,500-2000,6791.14,3,10-20pct,Credit card,Yes - one programme,1,3,Rarely,Rarely,Yes occasionally,3,3,Occasionally,More than 50pct,Gifting occasion,4,1,2,3,3,3,3,4,3,2,2,2,2,4,6791.14,8.823521340264026,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
2022,urban_professional,25-34,Male,Tier 3 city,Postgraduate,Salaried (private),Weekly,Flipkart,Other,Amazon,Smartphone,10-30 minutes,Rarely,High delivery charges,0,1,0,0,0,0,1,0,5,Search engine,2,50000-100000,5000-15000,2436.55,4,21-40pct,Net banking,Yes - one programme,1,5,Occasionally,Never,Yes occasionally,5,2,Occasionally,26-50pct,Recommendation email,4,1,2,4,2,2,3,2,3,4,3,1,3,3,2436.55,7.79874871548213,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,Tech-savvy explorers
2023,urban_professional,35-44,Male,Metro (Tier 1),Doctoral,Salaried (govt.),Monthly,Myntra,Flipkart,Brand website,Smartphone,10-30 minutes,Rarely,Payment issues,1,0,0,1,0,0,1,0,5,Friends / family,5,50000-100000,2000-5000,5710.46,3,Discounts dont trigger,UPI,Yes - multiple programmes,1,4,Occasionally,Rarely,No but open to it,3,3,Rarely,10-25pct,Flash sale notification,3,1,3,3,2,2,4,4,3,3,3,2,1,2,5710.46,8.650229961735313,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,Tech-savvy explorers
2024,budget_student,18-24,Male,Tier 2 city,Undergraduate,Student,Monthly,Amazon,Flipkart,Meesho,Smartphone,Under 10 minutes,Often,High delivery charges,1,0,1,0,0,1,0,0,3,Friends / family,3,20000-50000,500-2000,4002.6,3,21-40pct,UPI,No but considering,0,4,Occasionally,Sometimes,Yes regularly,3,4,Rarely,More than 50pct,Gifting occasion,4,1,1,3,1,4,2,3,2,2,3,3,3,4,4002.6,8.294949235344864,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,Deal hunters
2025,value_seeker,35-44,Male,Tier 2 city,Undergraduate,Self-employed,Occasionally,Nykaa,Amazon,Brand website,Smartphone,10-30 minutes,Often,High delivery charges,0,1,0,1,0,0,0,1,3,Friends / family,3,Below 20000,Under 500,588.49,5,21-40pct,Buy now pay later,No not interested,0,1,Occasionally,Often,Yes occasionally,2,4,Rarely,10-25pct,Festive sale,4,0,3,2,2,4,2,3,1,1,3,4,3,2,588.49,6.37925775630513,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,Value seekers
2026,homemaker,35-44,Female,Tier 3 city,Postgraduate,Homemaker,Weekly,Nykaa,Meesho,,Laptop / desktop,10-30 minutes,Rarely,High price / no discount,1,0,1,1,1,0,0,0,3,Social media ads,4,50000-100000,500-2000,7011.27,4,10-20pct,Debit card,No but considering,0,4,Rarely,Often,No but open to it,2,5,Occasionally,Less than 10pct,Flash sale notification,2,1,3,4,2,2,3,2,3,2,2,4,2,1,7011.27,8.855416750719092,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,Occasional browsers
2027,premium_loyalist,45-54,Male,Metro (Tier 1),Postgraduate,Self-employed,Weekly,Other,Brand website,Nykaa,Smartphone,10-30 minutes,Often,Just browsing,1,1,0,1,1,0,1,0,3,Platform recommendations,3,100000-200000,5000-15000,7313.99,3,41-60pct,UPI,Yes - one programme,1,5,Rarely,Sometimes,Yes regularly,5,1,Rarely,Less than 10pct,Boredom,5,1,4,4,2,4,3,4,4,4,2,3,4,1,7313.99,8.89768094639929,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
2028,budget_student,18-24,Male,Tier 2 city,Undergraduate,Student,Monthly,Nykaa,Flipkart,,Smartphone,Under 10 minutes,Almost always,High price / no discount,0,1,0,0,1,1,0,0,5,Platform recommendations,4,Below 20000,Under 500,480.22,4,Discounts dont trigger,Debit card,No but considering,0,4,Occasionally,Rarely,No but open to it,1,4,Rarely,26-50pct,Festive sale,4,0,1,3,1,5,2,3,1,1,3,2,1,3,480.22,6.176324545996583,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Deal hunters
2029,value_seeker,25-34,Male,Tier 2 city,Doctoral,Self-employed,Occasionally,Other,Amazon,Meesho,Smartphone,30-60 minutes,Sometimes,Just browsing,1,1,0,0,0,0,0,0,5,Search engine,4,50000-100000,5000-15000,2005.24,3,21-40pct,Credit card,No but considering,0,4,Never,Almost always,Yes occasionally,2,5,Frequently,More than 50pct,Gifting occasion,3,0,2,2,3,3,4,3,3,4,1,5,3,4,2005.24,7.6040176024422275,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,Occasional browsers
2030,homemaker,25-34,Male,Tier 2 city,Postgraduate,Self-employed,Monthly,Meesho,Flipkart,Amazon,Laptop / desktop,More than 1 hour,Rarely,Payment issues,0,0,1,0,1,0,0,1,4,Search engine,3,50000-100000,500-2000,15881.93,4,21-40pct,UPI,No but considering,0,5,Occasionally,Often,Yes occasionally,4,4,Rarely,26-50pct,Influencer post,2,0,2,3,4,2,3,3,3,2,3,4,3,3,15881.93,9.673000226597589,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,Value seekers
2031,premium_loyalist,35-44,Male,Metro (Tier 1),Undergraduate,Salaried (govt.),Daily or almost daily,Flipkart,Myntra,,Laptop / desktop,Under 10 minutes,Rarely,N/A - I rarely abandon,1,1,0,0,1,0,0,0,3,Friends / family,4,Above 200000,Above 15000,28587.04,1,Above 60pct,UPI,Yes - multiple programmes,1,4,Never,Never,Yes occasionally,5,2,Occasionally,Less than 10pct,Boredom,3,0,3,5,1,2,2,4,5,5,1,1,5,1,28587.04,10.26074372752736,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,Tech-savvy explorers
2032,budget_student,18-24,Female,Metro (Tier 1),Undergraduate,Student,Weekly,Amazon,Nykaa,,Smartphone,Under 10 minutes,Sometimes,High price / no discount,1,1,1,1,0,1,0,0,4,Social media ads,2,20000-50000,500-2000,1209.36,4,21-40pct,UPI,No not interested,0,4,Occasionally,Often,No but open to it,3,4,Frequently,More than 50pct,Flash sale notification,2,0,1,4,1,3,2,4,2,2,3,4,3,4,1209.36,7.098673115001448,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Deal hunters
2033,value_seeker,25-34,Male,Rural / town,Postgraduate,Self-employed,Rarely,Meesho,Flipkart,,Smartphone,30-60 minutes,Sometimes,High price / no discount,0,0,1,1,0,1,1,0,5,Influencer reviews,4,50000-100000,500-2000,3641.38,3,41-60pct,Credit card,Yes - one programme,1,4,Rarely,Sometimes,Yes occasionally,4,3,Rarely,10-25pct,Influencer post,4,0,2,1,3,3,3,1,3,2,2,3,4,2,3641.38,8.200392593120366,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,Occasional browsers
2034,urban_professional,25-34,Male,Tier 2 city,Undergraduate,Salaried (private),Daily or almost daily,Flipkart,Amazon,Brand website,Smartphone,10-30 minutes,Never,Just browsing,0,1,0,0,0,1,1,0,1,Search engine,5,100000-200000,Above 15000,16609.98,3,41-60pct,Credit card,Yes - one programme,1,5,Rarely,Sometimes,Yes occasionally,4,2,Frequently,Less than 10pct,Influencer post,5,1,2,5,2,1,2,3,4,5,2,3,4,1,16609.98,9.71781920146892,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,Tech-savvy explorers
2035,budget_student,18-24,Male,Tier 3 city,Undergraduate,Student,Monthly,Flipkart,Meesho,,Smartphone,10-30 minutes,Often,High delivery charges,0,1,1,0,1,0,0,1,4,Search engine,2,20000-50000,500-2000,1784.54,4,Discounts dont trigger,UPI,No not interested,0,3,Never,Almost always,Yes occasionally,3,4,Rarely,More than 50pct,Boredom,3,1,1,3,2,4,2,2,2,2,1,5,1,4,1784.54,7.487476169471889,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,Value seekers
2036,homemaker,35-44,Female,Tier 2 city,Undergraduate,Homemaker,Monthly,Amazon,Brand website,,Smartphone,Under 10 minutes,Rarely,Just browsing,1,0,1,1,0,1,1,1,1,Platform recommendations,3,Below 20000,Under 500,546.32,4,10-20pct,UPI,No not interested,0,5,Never,Sometimes,No not interested,4,4,Occasionally,More than 50pct,Festive sale,1,0,3,3,1,2,2,3,1,1,1,3,2,4,546.32,6.30503364051161,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,Value seekers
2037,urban_professional,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (private),Weekly,Myntra,Brand website,Nykaa,Smartphone,10-30 minutes,Sometimes,High delivery charges,1,1,1,1,0,1,1,0,4,Social media ads,4,100000-200000,5000-15000,9479.66,2,Above 60pct,UPI,No not interested,0,2,Rarely,Rarely,No not interested,5,3,Frequently,26-50pct,Gifting occasion,4,1,2,4,2,3,2,4,4,4,2,2,5,3,9479.66,9.157009213078856,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Premium loyalists
2038,urban_professional,25-34,Female,Tier 3 city,Postgraduate,Salaried (private),Monthly,Flipkart,Amazon,,Laptop / desktop,10-30 minutes,Rarely,High price / no discount,1,1,0,0,1,1,0,0,3,Platform recommendations,3,50000-100000,2000-5000,3270.78,2,10-20pct,Debit card,No not interested,0,5,Never,Sometimes,No but open to it,4,5,Rarely,Less than 10pct,Gifting occasion,5,1,2,3,2,2,3,2,3,3,1,3,2,1,3270.78,8.093089458298303,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Premium loyalists
2039,premium_loyalist,25-34,Male,Tier 2 city,Undergraduate,Salaried (private),Weekly,Amazon,Nykaa,Myntra,Smartphone,10-30 minutes,Sometimes,High price / no discount,1,1,0,1,1,1,1,0,4,Friends / family,5,100000-200000,2000-5000,20516.31,3,21-40pct,UPI,Yes - multiple programmes,1,3,Rarely,Rarely,No but open to it,4,1,Frequently,Less than 10pct,Boredom,5,1,2,4,2,3,2,3,4,3,2,2,3,1,20516.31,9.929024199073517,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,Tech-savvy explorers
2040,budget_student,25-34,Female,Metro (Tier 1),Undergraduate,Student,Weekly,Amazon,Flipkart,,Laptop / desktop,30-60 minutes,Often,High price / no discount,1,1,0,1,1,1,0,0,3,Search engine,4,Below 20000,500-2000,1450.62,5,Discounts dont trigger,UPI,No not interested,0,5,Rarely,Sometimes,No but open to it,4,4,Frequently,26-50pct,Influencer post,3,0,2,4,3,4,2,4,1,2,2,3,1,3,1450.62,7.280435453144249,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Deal hunters
2041,value_seeker,35-44,Female,Rural / town,Undergraduate,Salaried (private),Occasionally,Flipkart,Myntra,,Smartphone,10-30 minutes,Almost always,High delivery charges,0,0,1,0,1,0,0,1,4,Social media ads,1,50000-100000,2000-5000,4692.12,3,10-20pct,Buy now pay later,No but considering,0,5,Occasionally,Rarely,No but open to it,2,3,Never,More than 50pct,Festive sale,3,0,3,2,2,5,2,1,3,3,3,2,2,4,4692.12,8.45385288546538,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,Value seekers
2042,value_seeker,45-54,Male,Tier 2 city,High school or below,Self-employed,Monthly,Flipkart,Meesho,Ajio,Laptop / desktop,30-60 minutes,Almost always,High delivery charges,0,1,1,0,1,1,0,0,3,Friends / family,3,50000-100000,2000-5000,7527.33,3,41-60pct,Credit card,Yes - multiple programmes,1,5,Rarely,Sometimes,No not interested,3,2,Occasionally,More than 50pct,Festive sale,3,0,4,3,3,5,1,3,3,3,2,3,4,4,7527.33,8.926428516648746,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,Occasional browsers
2043,urban_professional,25-34,Non-binary,Metro (Tier 1),Undergraduate,Salaried (govt.),Weekly,Amazon,Flipkart,Myntra,Smartphone,10-30 minutes,Rarely,Just browsing,1,1,0,0,0,0,0,0,4,Platform recommendations,3,50000-100000,500-2000,3252.97,3,Above 60pct,Cash on delivery,Yes - one programme,1,4,Rarely,Rarely,No not interested,4,2,Occasionally,26-50pct,Gifting occasion,5,1,2,4,2,2,2,4,3,2,2,2,5,3,3252.97,8.087631068314234,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
2044,value_seeker,55+,Male,Metro (Tier 1),Undergraduate,Homemaker,Weekly,Meesho,Amazon,Flipkart,Laptop / desktop,More than 1 hour,Often,Found better deal elsewhere,1,1,0,1,0,0,1,1,4,Search engine,1,20000-50000,500-2000,986.64,3,21-40pct,Cash on delivery,Yes - one programme,1,5,Rarely,Often,No not interested,2,1,Rarely,More than 50pct,Festive sale,3,0,5,4,4,4,2,4,2,2,2,4,3,4,986.64,6.895318258878454,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,Value seekers
2045,value_seeker,25-34,Male,Tier 3 city,Postgraduate,Self-employed,Occasionally,Flipkart,Myntra,Meesho,Tablet,Under 10 minutes,Almost always,Just browsing,0,1,1,0,0,0,0,0,5,Friends / family,3,100000-200000,5000-15000,20662.37,3,21-40pct,Cash on delivery,Yes - one programme,1,5,Never,Sometimes,No but open to it,2,2,Frequently,More than 50pct,Festive sale,1,0,2,2,1,5,3,2,4,4,1,3,3,4,20662.37,9.936117846506036,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,Occasional browsers
2046,value_seeker,35-44,Male,Tier 3 city,High school or below,Salaried (private),Monthly,Other,Nykaa,,Laptop / desktop,30-60 minutes,Sometimes,Found better deal elsewhere,0,0,0,0,0,1,0,0,4,Platform recommendations,3,50000-100000,500-2000,4448.51,4,10-20pct,Debit card,No not interested,0,5,Frequently,Almost always,No but open to it,3,4,Occasionally,26-50pct,Influencer post,2,0,3,3,3,3,1,2,3,2,4,5,2,3,4448.51,8.400549256737925,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,Occasional browsers
2047,urban_professional,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (govt.),Weekly,Amazon,Flipkart,,Laptop / desktop,More than 1 hour,Rarely,Just browsing,0,0,1,1,1,1,1,0,5,Platform recommendations,5,50000-100000,2000-5000,2089.3,4,21-40pct,UPI,Yes - one programme,1,1,Rarely,Sometimes,Yes regularly,4,2,Frequently,More than 50pct,Flash sale notification,3,1,2,4,4,2,3,4,3,3,2,3,3,4,2089.3,7.645062875327737,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
2048,urban_professional,55+,Female,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Amazon,Myntra,Nykaa,Laptop / desktop,More than 1 hour,Sometimes,Just browsing,0,1,1,0,0,0,1,0,4,Platform recommendations,4,50000-100000,2000-5000,24445.72,3,41-60pct,UPI,No not interested,0,3,Never,Often,No but open to it,5,3,Frequently,26-50pct,Gifting occasion,4,1,5,3,4,3,3,4,3,3,1,4,4,3,24445.72,10.10425133457468,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Premium loyalists
2049,urban_professional,35-44,Male,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Amazon,Meesho,Flipkart,Smartphone,10-30 minutes,Rarely,Just browsing,1,0,0,1,1,0,1,0,3,Search engine,5,100000-200000,Above 15000,2267.53,2,41-60pct,UPI,Yes - multiple programmes,1,4,Rarely,Sometimes,Yes regularly,4,3,Rarely,10-25pct,Festive sale,4,1,3,3,2,2,3,4,4,5,2,3,4,2,2267.53,7.726887323614326,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,Tech-savvy explorers
2050,urban_professional,35-44,Female,Tier 2 city,Undergraduate,Salaried (private),Daily or almost daily,Nykaa,Amazon,Ajio,Smartphone,10-30 minutes,Never,Found better deal elsewhere,1,1,0,0,0,0,0,0,5,Search engine,3,50000-100000,500-2000,3985.16,3,21-40pct,UPI,Yes - multiple programmes,1,5,Never,Rarely,No but open to it,4,2,Never,Less than 10pct,Flash sale notification,4,1,3,5,2,1,2,3,3,2,1,2,3,1,3985.16,8.290583640458854,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,Tech-savvy explorers
